0,0,0,0,0,0,1,3,3,3,6,6,6,6,6,6
0,0,0,0,0,0,0,0,1,1,3,3,3,6,6,6
0,0,0,1,1,1,1,1,1,1,1,6,6,6,6,6
0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6
0,0,0,0,0,0,1,1,1,1,3,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3
0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5
0,0,0,0,0,1,1,1,1,1,1,3,3,3,6,6
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,3,3,7,7,7,7
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
0,0,0,0,0,1,1,1,1,1,3,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,1,1,1,1,1,1,1,6,6,6
0,0,0,0,0,0,1,1,3,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
0,0,0,0,0,1,1,1,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,3,3,3,3,3,6,6
0,0,0,0,0,3,6,6,6,6,6,7,7,7,7,7
0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3
0,0,0,0,1,1,1,1,1,1,1,1,1,6,6,6
0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5
0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
0,0,0,0,0,0,0,0,0,3,3,3,3,6,6,6
0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
0,0,0,0,1,1,1,1,5,5,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,3,3,3,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6
0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,7
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6
0,0,0,0,0,0,1,1,1,1,3,3,3,6,6,6
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3
0,0,0,1,1,1,1,1,5,5,5,5,5,5,5,5
0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6
1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3
1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,1,3,6,6,6,6
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3
0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6
0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6
0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6
0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3
0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,1,3,3,6,6,6,6
0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,1,1,1,1,1,1,3,3,3,3,3,7,7,7
0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3
0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,6
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,3,3,6,6,6,6
0,0,0,0,0,0,1,1,1,1,3,6,6,6,6,6
0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6
0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3
0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3
0,0,0,1,1,1,1,1,1,1,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3
0,0,0,0,0,0,0,0,0,3,3,3,6,6,6,6
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,1,1,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,3,3,6,6,6,6,6
0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,3,3,6,6,6
0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
0,0,0,0,1,1,1,1,3,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,1,1,3,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,3,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,3,3,3,3,3,3,6,6,6,6,6,6
0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3
0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,5
0,0,0,0,0,0,0,0,0,0,3,3,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,6
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3
0,0,0,1,1,1,1,1,1,3,3,3,6,6,6,6
0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,1,1,1,1,1,1,1,6,6,6
0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,1,1,1,1,3,6,6,6,6,6,6
0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
0,0,0,0,1,1,1,1,1,1,3,3,6,6,6,6
0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3
0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,1,1,1,1,1,1,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6
1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,1,1,3,6,6
0,0,0,0,0,1,1,1,1,1,3,3,6,6,6,6
0,0,0,0,1,1,1,1,3,3,3,3,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6
0,0,0,0,0,0,0,0,0,3,3,3,3,6,6,6
0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,1,1,1,5,5,6,6,6
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,6
0,1,1,1,1,1,1,1,1,1,1,3,6,6,6,6
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,6
0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,7
0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6
0,0,0,0,1,1,1,1,1,1,1,3,6,6,6,6
0,0,0,0,0,1,1,1,1,1,1,1,3,6,6,6
0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,3,3,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,3,3,3,3,3,3,3,3,7,7
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
0,0,0,0,0,0,3,3,3,7,7,7,7,7,7,7
